OWNER,DAY,ADDR,ADDR_DETAIL,LAT,LON,PERSONNEL,FIELD_NAME,Teaching field name,Teaching course list name,Teaching course name,Tuition
락미술교습소,20140911,대구광역시 북구 동북로65길 5,/ 2층 1호 일부 (복현동),35.89163914,128.6258026,72,예능(대),예능(중),미술초급,미술,미술초급:120000/ 미술중급:130000/ 미술고급:140000/ 미술중급:100000/ 미술고급:110000/ 미술초급:100000/ 미술중급:110000/ 미술고급:120000
락음악학원,20140912,대구광역시 북구 동북로65길 5,/ 2층 2호 (복현동),35.89163914,128.6258026,160,예능(대),예능(중),음악/,음악,
락킨실용음악학원,20130308,대구광역시 남구 효성로 34,/ 2층 (봉덕동),35.83647174,128.5995184,80,예능(대),예능(중),,음악,
락토익어학원,20120831,대구광역시 달서구 서당로7길 12,/  2 3층 (신당동),35.85510427,128.4949627,140,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),
랄랄라미술교습소,20161110,대구광역시 북구 서변로9길 1,/ 2층 (서변동),35.91992813,128.5963798,54,예능(대),예능(중),,미술,초등미술:110000/ 초급미술(주5회):120000/ 중급미술(주3회):100000/ 중급미술(주2회):70000/ 고급미술(주3회):120000/ 고급미술(주2회):80000/ 고급미술(주1회):40000
랍비영어교습소,20141218,대구광역시 달서구 월배로11길 32,/ 407호 (대천동),35.81612335,128.5196441,12,입시.검정 및 보습,보통교과,영어(초등),보습,영어(초등):250000/ 영어(중등):300000
랑미술교습소,20121204,대구광역시 동구 동촌로46길 21,/ 1층 (방촌동),35.88004244,128.6637299,21,예능(대),예능(중),미술(초급),음악,
래미안늘솔국어교습소,20220411,대구광역시 달서구 화암로73길 24,/ 104호 (대곡동),35.80678467,128.5188097,18,입시.검정 및 보습,보통교과,,보습,
랜드마크영어교습소,20181226,대구광역시 서구 평리로 236,/ 205호 (내당동/ 삼익뉴타운),35.8606269,128.5490595,72,입시.검정 및 보습,보통교과,영어(초등)1,보습,영어(초등)1:90000/ 영어(초등)2:80000/ 영어(초등)3:160000/ 영어(초등)4:150000/ 영어(중등)1:200000/ 영어(중등)2:190000/ 영어(고등)1:240000/ 영어(고등)2:230000
랜튼영어교습소,20110405,대구광역시 수성구 명덕로 388,  2층 (수성동1가),35.85436579,128.6124689,12,입시.검정 및 보습,보통교과,중,보습,
랭구아어학원,20160930,대구광역시 달성군 유가면 테크노상업로 82,/ 801호 (유가면),35.69325806,128.4587439,100,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),
러셀학원,20100527,대구광역시 북구 동천로23길 10,3층 (동천동),35.94226125,128.5594547,80,입시.검정 및 보습,보통교과,,보습,
런던영어교습소,20150108,대구광역시 수성구 동대구로6길 60,/ 1층 일부 (지산동),35.83179577,128.6269151,15,입시.검정 및 보습,보통교과,초등,보습,초등:200000/ 중등:280000/ 고등:400000
런던영어입시학원,20150415,대구광역시 수성구 지범로39길 11-9,/ 4층 (범물동),35.82083985,128.6411618,24,입시.검정 및 보습,보통교과,보습/,보습,
런업초등어학원,20190808,대구광역시 수성구 달구벌대로 2527,/ 701호 (범어동/ 손샘빌딩),35.85922512,128.639128,45,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),
레닌그라드음악학원,20091118,대구광역시 서구 국채보상로34길 12,/ 306호 (중리동/중리롯데캐슬 129(상가)동),35.86861727,128.5471212,29,예능(대),예능(중),음악/,음악,
레닌그라드피아노음악학원,20090220,대구광역시 달서구 한들로 36,  2층 (장기동),35.84704478,128.5254547,40,예능(대),예능(중),음악/,음악,
레마영수학원,20130812,대구광역시 달성군 다사읍 서재로24길 2,/ 1·3층 일부 (다사읍),35.87275309,128.4976136,44,입시.검정 및 보습,보통교과,보습/,보습,
레몬영어교습소,20181217,대구광역시 북구 성북로9길 1,/ 2층 (침산동),35.89158709,128.5880205,40,입시.검정 및 보습,보통교과,초급어휘,보습,
레베랑스발레학원,20201102,대구광역시 북구 연경중앙로3길 21,/ 501호 (연경동),35.94318478,128.6163113,420,예능(대),예능(중),무용/,무용,
레벨업수학교습소,20080910,대구광역시 동구 동촌로 169,/ 방촌로하스 201호 (방촌동),35.88382093,128.6593405,18,입시.검정 및 보습,보통교과,수학(고등),보습,
레벨업영어교습소,20110111,대구광역시 서구 국채보상로36길 41-10,/ 1층 일부 (중리동),35.86588287,128.5519654,12,입시.검정 및 보습,보통교과,,보습,초등영어:120000/ 중등영어:170000/ 고등영어:250000/ 중등영어:197000/ 고등영어:280000/ 고등영어:245000
레슨짱피아노고고어린음악대어린화가들죽곡원음악미술학원,20150106,대구광역시 달성군 다사읍 대실역남로 10,/ 201호 (다사읍),35.85681307,128.4646322,400,종합(대),,음악/미술/,,
레오다빈치미술학원,20081124,대구광역시 달서구 조암남로16길 6,  5층 (월성동),35.82123664,128.524785,60,예능(대),예능(중),미술/,미술,
레이나잉글리쉬학원,20220503,대구광역시 달서구 달서대로 11,/ 4층 (유천동),35.81118527,128.5144396,156,입시.검정 및 보습,보통교과,보습/,보습,
레인보우댄스치어리딩학원,20211223,대구광역시 북구 학남로 26,/ 3층 (학정동),35.94833319,128.5676984,800,예능(대),예능(중),무용/,무용,
레인보우미술교습소,20091130,대구광역시 달성군 화원읍 비슬로539길 35,/ 대국역 래미안 상가동 206호 (화원읍/ 대곡역 래미안),35.81123136,128.5061665,32,예능(대),예능(중),초등기초,음악,
레인보우아트미술학원,20210528,대구광역시 달서구 장기로 252,/ 207호 (장기동/ 장기 협성휴포레),35.84385044,128.5329366,72,예능(대),예능(중),미술/,미술,
레인보우어학원,20180308,대구광역시 동구 장등로 38,/ 4층 (신천동),35.87081252,128.6238497,48,국제화,외국어,,실용외국어(유아/초·중·고),
레인보우영어학원,20191028,대구광역시 달서구 도원로동길 4-7,/ 2층/ 3층 (도원동),35.80735938,128.5365844,42,입시.검정 및 보습,보통교과,보습/,보습,
레전드어학원,20150309,대구광역시 달서구 한들로 19,/ 4/6층 (장기동),35.84811181,128.5284594,40,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),
레즐리영어교습소,20200409,대구광역시 달서구 조암로10길 5,/ 메이플빌딩 202호 (월성동),35.82474576,128.5241282,24,입시.검정 및 보습,보통교과,,보습,
레츠고아트미술교습소,20051209,대구광역시 수성구 수성로 393, 수성하이츠 212호 (수성동4가),35.86052066,128.6137444,12,예능(대),예능(중),초등/유치,미술,초등/유치:80000/ 초등/유치:99000
레츠아트미술학원,20180129,대구광역시 중구 중앙대로 283,/ 엠투엠빌딩 7층 (남산동),35.85862891,128.5910784,420,예능(대),예능(중),미술/,미술,
렉스외국어학원,20100722,대구광역시 달서구 한실로 73,/ 3층일부 (도원동),35.80724292,128.5347191,24,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),
렘런트7수학교습소,20070720,대구광역시 서구 원대로13길 14,1층 (원대동2가),35.8830298,128.5796932,18,입시.검정 및 보습,보통교과,수학(초등)주5회,보습,수학(초등)주5회:120000/ 수학(중등):170000/ 수학(초등)주3회:80000
렘브란트의풍차미술학원,20120530,대구광역시 달서구 조암남로 42,/ 4층 401호 (월성동/트럼프 스타),35.82175723,128.528013,40,예능(대),예능(중),,미술,
렘브란트의풍차미술학원,20181115,대구광역시 동구 안심로22길 50,/ 4층 402호 (율하동),35.86324547,128.6969557,4,예능(대),예능(중),,미술,
렘브란트의풍차미술학원,20140110,대구광역시 북구 학정로 439,/ 201호(동천동) (동천동/칠곡메가타운),35.94387855,128.563339,24,예능(대),예능(중),미술/,미술,
렛츠고어린이인문학사회교습소,20190903,대구광역시 달서구 조암로10길 5,/ 304호 (월성동),35.82474576,128.5241282,21,입시.검정 및 보습,보통교과,,보습,
로고스수학원,20100525,대구광역시 중구 달구벌대로 2204,  외 5필지 5층 (대봉동),35.86259773,128.6041865,111,입시.검정 및 보습,보통교과,보습/,보습,
로고스수학학원,20080523,대구광역시 달서구 당산로 94,/ 3층 (성당동),35.84583868,128.544689,167,입시.검정 및 보습,보통교과,보습/,보습,
로고스수학학원,20090623,대구광역시 북구 침산남로 96,/ 401호/403호/404호 (침산동),35.88896331,128.586254,100,입시.검정 및 보습,보통교과,,보습,
로고스영어국어학원,20190510,대구광역시 북구 침산남로 96,/ 401호 402호 (침산동),35.88896331,128.586254,76,입시.검정 및 보습,보통교과,보습/,보습,
로그수학교습소,20181126,대구광역시 달서구 월서로3길 27,/ 202호 (상인동),35.81897616,128.5342846,12,입시.검정 및 보습,보통교과,,보습,
로담공예학원,20210715,대구광역시 남구 현충로 40,/ 2층 (대명동),35.83641132,128.5799347,90,직업기술,산업기반기술,공예/,공예,
로뎀논술교습소,20180326,대구광역시 북구 복현로 71,/ 명문세가 상가 112-116호 (복현동/ 복현블루밍브라운스톤 명문세가아파트),35.89817158,128.6221665,32,입시.검정 및 보습,보통교과,초등논술1,보습,초등논술1:60000/ 초등논술2:129000/ 초등논술3:150000/ 중등논술1:130000/ 중등논술2:170000/ 고등논술1:130000/ 고등논술2:170000/ 독해논술:20000
로뎀수학교습소,20050701,대구광역시 중구 달성로22길 13,/ 2층 일부 (수창동),35.87490668,128.5828031,15,입시.검정 및 보습,보통교과,초등,보습,초등:150000/ 중등:230000/ 고등:250000
로뎀음악학원,20050706,대구광역시 중구 달성로22길 13,/ 2층 (수창동),35.87490668,128.5828031,20,예능(대),예능(중),음악/,음악,
로뎀피아노교습소,20120621,대구광역시 북구 서변로9길 9,/ 1층(일부) (서변동),35.91990642,128.5953997,24,예능(대),예능(중),피아노(기초),음악,피아노(기초):110000/ 피아노(중급):120000/ 피아노(고급):130000/ 피아노격일(기초):100000/ 피아노격일(중급):110000/ 피아노격일(고급):120000
로뎀피아노교습소,20071002,대구광역시 수성구 지범로22길 20, 지산현대맨션상가 106동 202호 (지산동),35.82091947,128.6341791,15,예능(대),예능(중),,음악,초급:100000/ 중급:120000/ 고급:150000/ 입시:100000
로드맵수학학원,20101216,대구광역시 수성구 달구벌대로 3294,/ 202호 일부 (신매동/ 시지퍼스트),35.83639281,128.7158879,22,입시.검정 및 보습,보통교과,,보습,
로마음악학원,20080728,대구광역시 북구 서변로 119,2층 (서변동),35.92645114,128.5966472,20,예능(대),예능(중),,음악,
로보로보로봇코딩학원,20171221,대구광역시 북구 침산로 202,/ 2층 (침산동),35.89404794,128.5899544,20,기타(대),기타(중),로봇/,로봇,
로보씽크수성점학원,20191011,대구광역시 수성구 청수로45길 32,/ 4층 (황금동),35.84201731,128.6329957,4,기타(대),기타(중),,로봇,
로보티즈키즈랩만촌로봇과학교습소,20180803,대구광역시 수성구 교학로11길 73,/ 3층 301호 (만촌동),35.85016124,128.6558881,14,입시.검정 및 보습,보통교과,초등과학일반(로봇),보습,초등과학일반(로봇):110000/ 초등과학심화(로봇):210000
로보티즈키즈랩신암점로보티즈로봇학원,20190128,대구광역시 동구 신암남로 19,/ 신월드 4층 401호 (신암동),35.8781628,128.6182607,160,기타(대),기타(중),,게임,
로보티즈키즈랩월성학원,20140620,대구광역시 달서구 조암로6길 5-39 ,/ 2층 (월성동),35.82482743,128.5248068,20,기타(대),기타(중),로봇/,로봇,
로보티즈키즈렙로봇학원,20140630,대구광역시 북구 동천로24길 5,/ 3층 (동천동),35.94208187,128.5611863,30,기타(대),기타(중),,로봇,
로봇코딩학원,20200723,대구광역시 북구 학남로 20,/ 4층 (학정동),35.9483227,128.5668501,40,기타(대),기타(중),,컴퓨터(소),
로스카성악동요음악교습소,20211001,대구광역시 북구 성북로 70,/ 상가동 202호 (침산동/ 침산화성파크드림),35.89201226,128.5914388,144,예능(대),예능(중),,음악,
로앤코로봇학원,20180726,대구광역시 북구 침산남로 155,/ 3층 (침산동),35.88816797,128.5928319,90,기타(대),기타(중),컴퓨터(소)/로봇/,컴퓨터(소),
로얄음악학원,20031103,대구광역시 수성구 만촌로 120,  3층 (만촌동),35.8692273,128.6417556,315,예능(대),예능(중),음악/,음악,
로얄컴퓨터회계학원,20000217,대구광역시 달서구 장기로 95,/ 3층 (성당동),35.84320869,128.5500802,304,종합(대),,전산회계/컴퓨터(정보처리/통신기기/인터넷/소프트웨어)/,,
로엘미술교습소,20171016,대구광역시 수성구 천을로 34-5,/ 1층 (시지동),35.84463512,128.6946474,9,예능(대),예능(중),중급,미술,
로엘발레아카데미학원,20190423,대구광역시 달서구 진천로 77,/ 301동 315호 (진천동/ 진천역 계룡 리슈빌),35.81485137,128.5211144,131,예능(대),예능(중),무용/,무용,
로운수학교습소,20190522,대구광역시 달서구 상화로 235,/ 301동 2층 3호 일부 (상인동/ 대구상인푸르지오),35.81086696,128.5387264,48,입시.검정 및 보습,보통교과,수학(초등),보습,수학(초등):120000/ 수학(초등):160000/ 수학(초등):160000/ 수학(초등):180000/ 수학(초등):20000/ 수학(초등):230000/ 수학(중등):230000/ 수학(초등):270000
로운수학교습소,20180910,대구광역시 수성구 국채보상로164길 15,/ 4층 (범어동),35.86668098,128.6209215,32,입시.검정 및 보습,보통교과,초,보습,초:200000/ 초:100000/ 중:250000/ 중:120000/ 고:300000/ 고:150000/ 초:130000/ 중:150000
로잔무용학원,19950714,대구광역시 수성구 고산로18길 11 (),,35.83912393,128.7058373,20,예능(대),예능(중),무용/,무용,
로제타스톤영어교습소,20171121,대구광역시 달성군 다사읍 대실역남로 93,/ 1층 (다사읍/ 죽곡푸르지오2단지),35.85129025,128.4666229,21,입시.검정 및 보습,보통교과,초등영어,보습,초등영어:170000/ 중등영어:180000/ 고등영어:250000
